date,measurement1,measurement2,user,context1,context2
2019-03-16 09:49:00,10.766666666666667,13.0,Taylor,entity2,entity1
2019-03-17 09:36:00,10.016666666666667,16.0,Taylor,entity2,entity1
2019-03-18 07:30:00,8.683333333333334,16.0,Taylor,entity2,entity1
2019-03-19 08:46:00,10.3,27.0,Taylor,entity2,entity1
2019-03-20 08:53:00,10.383333333333333,43.0,Taylor,entity2,entity1
2019-03-21 09:16:00,9.35,65.0,Taylor,entity2,entity1
2019-03-22 08:45:00,10.05,50.0,Taylor,entity2,entity1
2019-03-23 09:17:00,9.733333333333334,53.0,Taylor,entity2,entity1
2019-03-24 07:16:00,8.683333333333334,38.0,Taylor,entity2,entity1
2019-03-25 08:12:00,9.7,58.0,Taylor,entity2,entity3
2019-03-27 07:29:00,8.55,58.0,Taylor,entity2,entity1
2019-03-28 08:24:00,12.766666666666667,35.0,Taylor,entity2,entity1
2019-03-29 05:54:00,7.766666666666667,83.0,Taylor,entity2,entity1
2019-03-30 09:28:00,4.766666666666667,24.0,Taylor,entity2,entity1
2019-03-31 08:18:00,9.966666666666667,37.0,Taylor,entity2,entity1
2019-04-01 08:10:00,10.566666666666666,61.0,Taylor,entity2,entity1
2019-04-02 07:04:00,9.283333333333333,56.0,Taylor,entity2,entity1
2019-04-03 10:05:00,13.016666666666667,16.0,Taylor,entity2,entity1
2019-04-04 07:08:00,9.416666666666668,64.0,Taylor,entity2,entity1
2019-04-05 08:01:00,10.0,72.0,Taylor,entity2,entity1
2019-04-06 07:34:00,10.066666666666666,84.0,Taylor,entity2,entity1
2019-04-07 09:50:00,12.733333333333333,52.0,Taylor,entity2,entity1
2019-04-08 07:22:00,10.816666666666666,50.0,Taylor,entity2,entity1
2019-04-09 08:12:00,10.516666666666667,32.0,Taylor,entity2,entity1
2019-04-10 07:47:00,10.7,54.0,Taylor,entity1,entity1
2019-04-11 07:34:00,10.466666666666667,37.0,Taylor,entity1,entity1
2019-04-12 07:54:00,9.983333333333334,34.0,Taylor,entity1,entity1
2019-04-13 08:35:00,9.75,41.0,Taylor,entity1,entity1
2019-04-14 10:09:00,12.033333333333333,49.0,Taylor,entity2,entity2
2019-04-15 08:41:00,10.783333333333333,47.0,Taylor,entity2,entity1
2019-04-16 07:17:00,9.05,69.0,Taylor,entity1,entity1
2019-04-17 08:29:00,11.466666666666667,31.0,Taylor,entity2,entity1
2019-04-18 08:03:00,10.483333333333333,20.0,Taylor,entity2,entity1
2019-04-19 07:51:00,10.883333333333333,58.0,Taylor,entity2,entity1
2019-04-20 08:31:00,8.966666666666667,59.0,Taylor,entity2,entity1
2019-04-21 09:41:00,11.116666666666667,22.0,Taylor,entity2,entity2
2019-04-22 08:04:00,10.866666666666667,40.0,Taylor,entity2,entity1
2019-04-23 07:52:00,10.266666666666667,61.0,Taylor,entity1,entity1
2019-04-24 07:15:00,10.0,20.0,Taylor,entity2,entity1
2019-04-25 08:19:00,10.533333333333333,62.0,Taylor,entity2,entity1
2019-04-26 07:59:00,10.716666666666667,24.0,Taylor,entity2,entity1
2019-04-27 10:02:00,11.566666666666666,64.0,Taylor,entity2,entity1
2019-04-28 09:30:00,11.166666666666666,27.0,Taylor,entity2,entity1
2019-04-29 06:26:00,9.55,8.0,Taylor,entity2,entity1
2019-04-30 09:00:00,12.033333333333333,12.0,Taylor,entity2,entity1
2019-05-01 05:55:00,7.75,30.0,Taylor,entity2,entity1
2019-05-02 08:14:00,10.833333333333334,48.0,Taylor,entity2,entity1
2019-05-03 08:02:00,10.666666666666666,64.0,Taylor,entity2,entity1
2019-05-04 07:58:00,9.666666666666668,51.0,Taylor,entity2,entity1
2019-05-05 09:28:00,10.366666666666667,32.0,Taylor,entity2,entity1
2019-05-06 09:01:00,11.416666666666666,81.0,Taylor,entity2,entity1
2019-05-07 08:05:00,9.75,42.0,Taylor,entity2,entity1
2019-05-08 07:43:00,9.016666666666666,59.0,Taylor,entity2,entity1
2019-05-09 08:55:00,11.283333333333333,37.0,Taylor,entity2,entity1
2019-05-10 08:06:00,10.75,51.0,Taylor,entity2,entity1
2019-05-11 08:22:00,8.983333333333334,62.0,Taylor,entity2,entity1
2019-05-12 09:52:00,11.7,54.0,Taylor,entity2,entity1
2019-05-13 07:44:00,10.683333333333334,77.0,Taylor,entity2,entity1
2019-05-14 07:40:00,9.85,65.0,Taylor,entity2,entity1
2019-05-15 08:07:00,11.183333333333334,48.0,Taylor,entity2,entity1
2019-05-16 08:44:00,10.5,21.0,Taylor,entity2,entity2
2019-05-17 08:05:00,11.066666666666666,51.0,Taylor,entity2,entity1
2019-05-18 08:22:00,10.166666666666666,11.0,Taylor,entity2,entity2
2019-05-19 08:57:00,10.45,58.0,Taylor,entity3,entity1
2019-05-20 08:35:00,10.633333333333333,50.0,Taylor,entity2,entity1
2019-05-21 08:14:00,10.533333333333333,58.0,Taylor,entity2,entity1
2019-05-22 08:45:00,11.083333333333334,40.0,Taylor,entity2,entity1
2019-05-23 07:26:00,9.233333333333334,24.0,Taylor,entity2,entity1
2019-05-24 06:20:00,7.166666666666667,68.0,Taylor,entity2,entity1
2019-05-25 09:39:00,9.216666666666667,49.0,Taylor,entity2,entity1
2019-05-26 09:45:00,9.5,38.0,Taylor,entity2,entity1
2019-05-27 08:31:00,10.516666666666667,16.0,Taylor,entity2,entity1
2019-05-28 07:30:00,10.066666666666666,40.0,Taylor,entity2,entity1
2019-05-29 08:54:00,10.916666666666666,47.0,Taylor,entity2,entity1
2019-05-30 08:46:00,10.65,87.0,Taylor,entity3,entity1
2019-05-31 08:14:00,11.016666666666667,97.0,Taylor,entity2,entity1
2019-06-01 08:29:00,9.85,46.0,Taylor,entity3,entity1
2019-06-02 08:25:00,9.716666666666667,48.0,Taylor,entity3,entity1
2019-06-03 08:31:00,10.133333333333333,66.0,Taylor,entity3,entity1
2019-06-04 08:37:00,10.333333333333334,44.0,Taylor,entity2,entity1
2019-06-05 08:13:00,10.166666666666666,57.0,Taylor,entity3,entity1
2019-06-06 03:59:00,6.783333333333333,37.0,Taylor,entity2,entity1
2019-06-07 04:02:00,7.716666666666667,52.0,Taylor,entity2,entity1
2019-06-08 04:02:00,7.366666666666666,27.0,Taylor,entity2,entity1
2019-06-09 07:51:00,10.033333333333333,34.0,Taylor,entity2,entity2
2019-06-10 04:04:00,7.416666666666667,41.0,Taylor,entity2,entity1
2019-06-11 06:05:00,9.633333333333333,32.0,Taylor,entity2,entity1
2019-06-12 03:59:00,7.85,38.0,Taylor,entity2,entity1
2019-06-13 04:22:00,8.733333333333334,20.0,Taylor,entity2,entity1
2019-06-14 03:50:00,7.466666666666667,39.0,Taylor,entity2,entity1
2019-06-15 08:19:00,9.966666666666667,27.0,Taylor,entity3,entity2
2019-06-16 08:12:00,10.1,16.0,Taylor,entity2,entity1
2019-06-17 04:05:00,8.183333333333334,17.0,Taylor,entity3,entity1
2019-06-18 04:01:00,7.4,33.0,Taylor,entity3,entity1
2019-06-19 04:03:00,7.65,25.0,Taylor,entity3,entity1
2019-06-20 03:53:00,7.033333333333333,28.0,Taylor,entity3,entity1
2019-06-21 04:02:00,7.316666666666666,52.0,Taylor,entity2,entity1
2019-06-22 08:05:00,9.666666666666668,42.0,Taylor,entity2,entity1
2019-06-23 07:58:00,9.983333333333334,25.0,Taylor,entity3,entity2
2019-06-24 03:55:00,7.083333333333333,41.0,Taylor,entity2,entity1
2019-06-25 04:02:00,7.1,60.0,Taylor,entity3,entity1
2019-06-26 04:03:00,7.833333333333333,38.0,Taylor,entity3,entity1
2019-06-27 04:01:00,8.083333333333332,23.0,Taylor,entity2,entity1
2019-06-28 03:56:00,7.1,35.0,Taylor,entity2,entity1
2019-06-29 08:14:00,10.183333333333334,29.0,Taylor,entity2,entity1
2019-06-30 00:30:00,2.8833333333333333,38.0,Taylor,entity2,entity1
2019-07-01 04:01:00,7.15,32.0,Taylor,entity2,entity2
2019-07-02 03:50:00,7.1,40.0,Taylor,entity2,entity1
2019-07-03 04:23:00,8.366666666666667,22.0,Taylor,entity2,entity1
2019-07-04 04:03:00,7.633333333333334,32.0,Taylor,entity2,entity1
2019-07-05 04:02:00,7.316666666666666,48.0,Taylor,entity2,entity1
2019-07-06 07:00:00,9.933333333333334,33.0,Taylor,entity2,entity1
2019-07-07 08:43:00,11.583333333333334,30.0,Taylor,entity2,entity1
2019-07-08 04:01:00,6.783333333333333,33.0,Taylor,entity2,entity1
2019-07-09 07:44:00,10.716666666666667,32.0,Taylor,entity2,entity1
2019-07-10 04:05:00,7.683333333333334,31.0,Taylor,entity2,entity1
2019-07-11 04:02:00,8.016666666666666,28.0,Taylor,entity2,entity1
2019-07-12 04:03:00,7.383333333333334,15.0,Taylor,entity2,entity1
2019-07-13 03:59:00,7.7,38.0,Taylor,entity3,entity1
2019-07-14 07:36:00,11.383333333333333,32.0,Taylor,entity2,entity1
2019-07-15 04:02:00,8.416666666666668,11.0,Taylor,entity2,entity1
2019-07-16 04:02:00,7.983333333333333,39.0,Taylor,entity2,entity1
2019-07-17 03:53:00,8.25,21.0,Taylor,entity2,entity1
2019-07-18 07:34:00,10.816666666666666,17.0,Taylor,entity2,entity2
2019-07-19 04:04:00,8.45,15.0,Taylor,entity3,entity1
2019-07-20 07:36:00,10.8,24.0,Taylor,entity3,entity1
2019-07-21 08:26:00,10.35,17.0,Taylor,entity3,entity1
2019-07-22 04:04:00,8.383333333333333,17.0,Taylor,entity2,entity1
2019-07-23 03:50:00,6.516666666666667,38.0,Taylor,entity3,entity1
2019-07-24 03:51:00,7.566666666666666,43.0,Taylor,entity3,entity1
2019-07-25 04:03:00,7.516666666666667,31.0,Taylor,entity3,entity1
2019-07-26 04:02:00,7.8,40.0,Taylor,entity2,entity1
2019-07-27 07:22:00,7.983333333333333,14.0,Taylor,entity3,entity1
2019-07-28 06:56:00,9.05,56.0,Taylor,entity3,entity2
2019-07-29 04:03:00,8.166666666666668,30.0,Taylor,entity2,entity1
2019-07-30 03:56:00,7.966666666666667,28.0,Taylor,entity2,entity1
2019-07-31 04:02:00,8.033333333333333,22.0,Taylor,entity2,entity1
2019-08-01 03:59:00,7.966666666666667,28.0,Taylor,entity2,entity1
2019-08-02 04:02:00,8.433333333333334,33.0,Taylor,entity2,entity1
2019-08-03 08:04:00,10.816666666666666,38.0,Taylor,entity2,entity1
2019-08-04 07:30:00,10.116666666666667,33.0,Taylor,entity3,entity1
2019-08-05 04:02:00,8.383333333333333,19.0,Taylor,entity2,entity1
2019-08-06 03:50:00,7.683333333333334,48.0,Taylor,entity2,entity1
2019-08-07 04:03:00,8.133333333333333,39.0,Taylor,entity2,entity1
2019-08-08 04:50:00,9.016666666666666,23.0,Taylor,entity2,entity1
2019-08-09 04:02:00,8.316666666666666,24.0,Taylor,entity2,entity1
2019-08-10 06:50:00,9.75,34.0,Taylor,entity2,entity1
2019-08-11 08:34:00,11.666666666666666,27.0,Taylor,entity2,entity1
2019-08-12 03:48:00,7.866666666666666,28.0,Taylor,entity2,entity1
2019-08-13 03:37:00,7.766666666666667,26.0,Taylor,entity2,entity1
2019-08-14 04:05:00,8.416666666666668,31.0,Taylor,entity2,entity1
2019-08-15 04:02:00,7.916666666666667,23.0,Taylor,entity3,entity1
2019-08-16 03:57:00,8.1,42.0,Taylor,entity2,entity1
2019-08-17 07:58:00,10.65,44.0,Taylor,entity3,entity1
2019-08-18 07:24:00,9.116666666666667,24.0,Taylor,entity3,entity2
2019-08-19 04:02:00,7.533333333333333,23.0,Taylor,entity2,entity1
2019-08-20 04:02:00,7.85,40.0,Taylor,entity2,entity1
2019-08-21 08:02:00,11.416666666666666,20.0,Taylor,entity2,entity1
2019-08-22 04:00:00,7.116666666666666,58.0,Taylor,entity2,entity1
2019-08-23 03:58:00,7.45,35.0,Taylor,entity2,entity1
2019-09-18 08:52:00,10.733333333333333,71.0,Taylor,entity2,entity3
2019-09-19 04:00:00,7.633333333333334,59.0,Taylor,entity2,entity1
2019-09-20 04:00:00,7.366666666666666,49.0,Taylor,entity2,entity1
2019-09-21 07:52:00,9.733333333333334,33.0,Taylor,entity2,entity1
2019-09-22 07:33:00,10.333333333333334,23.0,Taylor,entity2,entity1
2019-09-23 07:49:00,10.883333333333333,15.0,Taylor,entity3,entity1
2019-09-24 03:56:00,7.683333333333334,34.0,Taylor,entity2,entity1
2019-09-25 04:00:00,8.0,29.0,Taylor,entity2,entity1
2019-09-26 08:13:00,10.616666666666667,23.0,Taylor,entity3,entity1
2019-09-27 03:58:00,7.983333333333333,32.0,Taylor,entity3,entity1
2019-09-28 04:02:00,8.0,31.0,Taylor,entity3,entity1
2019-09-29 08:38:00,11.083333333333334,17.0,Taylor,entity2,entity1
2019-09-30 03:56:00,8.016666666666666,23.0,Taylor,entity3,entity1
2019-10-01 03:56:00,7.783333333333333,20.0,Taylor,entity3,entity1
2019-10-02 08:20:00,11.283333333333333,26.0,Taylor,entity2,entity2
2019-10-03 03:49:00,7.333333333333333,53.0,Taylor,entity2,entity1
2019-10-04 08:11:00,10.833333333333334,30.0,Taylor,entity2,entity1
2019-10-05 08:17:00,10.516666666666667,29.0,Taylor,entity2,entity1
2019-10-06 08:26:00,10.066666666666666,19.0,Taylor,entity2,entity1
2019-10-07 04:00:00,8.033333333333333,25.0,Taylor,entity2,entity1
2019-10-08 04:01:00,7.833333333333333,26.0,Taylor,entity3,entity1
2019-10-09 08:15:00,10.583333333333334,28.0,Taylor,entity3,entity1
2019-10-10 03:56:00,8.016666666666666,11.0,Taylor,entity2,entity1
2019-10-11 04:03:00,7.9,27.0,Taylor,entity2,entity1
2019-10-12 08:08:00,10.366666666666667,30.0,Taylor,entity3,entity1
2019-10-13 07:58:00,9.466666666666667,16.0,Taylor,entity3,entity1
2019-10-14 04:02:00,8.133333333333333,23.0,Taylor,entity3,entity1
2019-10-15 03:51:00,7.8,32.0,Taylor,entity3,entity1
2019-10-16 08:09:00,10.7,21.0,Taylor,entity2,entity1
2019-10-17 08:20:00,10.6,16.0,Taylor,entity3,entity1
2019-03-05 07:56:00,10.516666666666667,25.0,Abba,entity2,entity1
2019-03-06 08:42:00,10.95,15.0,Abba,entity2,entity1
2019-03-07 08:33:00,10.383333333333333,24.0,Abba,entity2,entity1
2019-03-08 07:39:00,9.583333333333332,30.0,Abba,entity2,entity1
2019-03-09 08:00:00,9.35,13.0,Abba,entity2,entity1
2019-03-10 08:48:00,10.766666666666667,23.0,Abba,entity2,entity1
2019-03-11 08:50:00,10.816666666666666,26.0,Abba,entity2,entity3
2019-03-12 07:29:00,9.833333333333332,17.0,Abba,entity2,entity1
2019-03-13 07:44:00,9.333333333333332,34.0,Abba,entity2,entity1
2019-03-14 08:31:00,9.7,29.0,Abba,entity2,entity1
2019-03-15 07:12:00,8.883333333333333,27.0,Abba,entity2,entity1
2019-03-16 09:51:00,10.85,15.0,Abba,entity2,entity1
2019-03-17 08:34:00,9.4,39.0,Abba,entity2,entity1
2019-03-18 07:29:00,8.733333333333334,35.0,Abba,entity2,entity1
2019-03-19 08:21:00,9.916666666666668,35.0,Abba,entity2,entity1
2019-03-20 07:47:00,9.133333333333333,52.0,Abba,entity2,entity1
2019-03-21 09:12:00,10.183333333333334,15.0,Abba,entity2,entity1
2019-03-22 08:41:00,10.55,23.0,Abba,entity2,entity1
2019-03-23 08:36:00,9.466666666666667,31.0,Abba,entity2,entity1
2019-03-24 07:31:00,9.1,33.0,Abba,entity2,entity1
2019-03-25 08:00:00,10.066666666666666,16.0,Abba,entity2,entity1
2019-03-26 08:52:00,10.3,6.0,Abba,entity2,entity1
2019-03-27 06:06:00,7.566666666666666,32.0,Abba,entity2,entity1
2019-03-28 05:43:00,6.716666666666667,19.0,Abba,entity2,entity1
2019-03-29 05:13:00,7.716666666666667,11.0,Abba,entity2,entity1
2019-03-30 09:13:00,11.066666666666666,56.0,Abba,entity2,entity1
2019-03-31 03:47:00,5.633333333333333,23.0,Abba,entity2,entity1
2019-04-01 08:03:00,12.15,37.0,Abba,entity2,entity1
2019-04-02 06:55:00,9.616666666666667,32.0,Abba,entity2,entity1
2019-04-03 09:58:00,12.65,33.0,Abba,entity2,entity1
2019-04-04 06:45:00,9.5,36.0,Abba,entity2,entity1
2019-04-05 06:49:00,9.666666666666668,21.0,Abba,entity2,entity1
2019-04-06 06:54:00,10.333333333333334,43.0,Abba,entity2,entity1
2019-04-07 09:49:00,13.05,39.0,Abba,entity2,entity1
2019-04-08 07:20:00,11.233333333333333,43.0,Abba,entity2,entity1
2019-04-09 08:09:00,11.2,13.0,Abba,entity2,entity1
2019-04-10 04:57:00,9.366666666666667,51.0,Abba,entity1,entity1
2019-04-11 06:58:00,9.166666666666668,30.0,Abba,entity1,entity1
2019-04-12 07:23:00,9.866666666666667,14.0,Abba,entity1,entity1
2019-04-13 07:01:00,8.65,13.0,Abba,entity1,entity1
2019-04-14 10:15:00,12.733333333333333,29.0,Abba,entity2,entity2
2019-04-15 08:38:00,10.916666666666666,31.0,Abba,entity2,entity1
2019-04-16 07:15:00,9.1,64.0,Abba,entity1,entity1
2019-04-17 08:16:00,11.25,27.0,Abba,entity2,entity1
2019-04-18 08:03:00,10.233333333333333,35.0,Abba,entity2,entity1
2019-04-19 06:27:00,10.0,36.0,Abba,entity2,entity1
2019-04-20 08:32:00,8.233333333333334,16.0,Abba,entity2,entity1
2019-04-21 09:46:00,11.233333333333333,20.0,Abba,entity2,entity1
2019-04-22 07:59:00,10.766666666666667,37.0,Abba,entity2,entity1
2019-04-23 05:50:00,8.9,24.0,Abba,entity1,entity1
2019-04-24 06:35:00,9.416666666666668,14.0,Abba,entity2,entity1
2019-04-25 08:42:00,10.666666666666666,78.0,Abba,entity2,entity1
2019-04-26 07:15:00,10.133333333333333,16.0,Abba,entity2,entity1
2019-04-27 10:02:00,12.133333333333333,39.0,Abba,entity2,entity1
2019-04-28 09:05:00,10.466666666666667,44.0,Abba,entity2,entity1
2019-04-29 06:28:00,8.8,47.0,Abba,entity2,entity1
2019-04-30 09:44:00,13.1,18.0,Abba,entity2,entity1
2019-05-01 09:34:00,11.233333333333333,24.0,Abba,entity2,entity1
2019-05-02 08:44:00,11.466666666666667,40.0,Abba,entity2,entity1
2019-05-03 07:53:00,11.3,18.0,Abba,entity2,entity1
2019-05-04 07:47:00,9.566666666666666,54.0,Abba,entity2,entity1
2019-05-05 08:45:00,9.583333333333332,20.0,Abba,entity2,entity1
2019-05-06 08:43:00,12.933333333333334,108.0,Abba,entity2,entity1
2019-05-07 08:02:00,9.65,25.0,Abba,entity2,entity1
2019-05-08 07:32:00,9.216666666666667,26.0,Abba,entity2,entity1
2019-05-09 09:58:00,12.116666666666667,56.0,Abba,entity2,entity1
2019-05-10 06:52:00,9.616666666666667,30.0,Abba,entity2,entity1
2019-05-11 07:48:00,9.233333333333334,25.0,Abba,entity2,entity1
2019-05-12 09:56:00,12.3,16.0,Abba,entity2,entity1
2019-05-13 07:18:00,11.2,20.0,Abba,entity2,entity1
2019-05-14 07:28:00,10.233333333333333,22.0,Abba,entity2,entity1
2019-05-15 07:38:00,10.516666666666667,34.0,Abba,entity2,entity1
2019-05-16 08:05:00,9.883333333333333,44.0,Abba,entity2,entity2
2019-05-17 05:59:00,8.683333333333334,71.0,Abba,entity2,entity1
2019-05-18 08:21:00,10.583333333333334,16.0,Abba,entity2,entity1
2019-05-19 06:29:00,8.083333333333332,53.0,Abba,entity3,entity1
2019-05-20 08:19:00,10.55,41.0,Abba,entity2,entity1
2019-05-21 07:39:00,10.266666666666667,41.0,Abba,entity2,entity1
2019-05-22 05:34:00,7.583333333333333,43.0,Abba,entity2,entity1
2019-05-23 06:58:00,8.833333333333332,26.0,Abba,entity2,entity1
2019-05-27 08:12:00,9.983333333333334,38.0,Abba,entity2,entity1
2019-05-28 08:41:00,11.15,45.0,Abba,entity2,entity1
2019-05-29 08:46:00,10.283333333333333,54.0,Abba,entity2,entity1
2019-05-30 09:04:00,11.9,31.0,Abba,entity3,entity1
2019-05-31 06:48:00,10.833333333333334,11.0,Abba,entity2,entity1
2019-06-01 08:07:00,9.533333333333333,41.0,Abba,entity3,entity1
2019-06-02 07:20:00,8.716666666666667,46.0,Abba,entity3,entity1
2019-06-03 07:00:00,9.216666666666667,27.0,Abba,entity3,entity1
2019-06-04 07:48:00,8.433333333333334,46.0,Abba,entity2,entity1
2019-06-05 07:57:00,9.383333333333333,95.0,Abba,entity3,entity1
2019-06-06 07:58:00,9.933333333333334,25.0,Abba,entity2,entity1
2019-06-07 07:51:00,11.316666666666666,44.0,Abba,entity2,entity1
2019-06-08 03:46:00,6.75,15.0,Abba,entity2,entity1
2019-06-09 07:38:00,9.45,49.0,Abba,entity2,entity2
2019-06-10 08:15:00,11.6,20.0,Abba,entity2,entity1
2019-06-11 08:07:00,11.6,23.0,Abba,entity2,entity1
2019-06-12 06:43:00,10.683333333333334,23.0,Abba,entity3,entity1
2019-06-13 08:00:00,9.816666666666666,48.0,Abba,entity2,entity1
2019-06-14 09:27:00,13.15,48.0,Abba,entity3,entity1
2019-06-15 08:18:00,9.583333333333332,50.0,Abba,entity3,entity2
2019-06-16 07:24:00,9.0,34.0,Abba,entity2,entity1
2019-06-17 05:30:00,9.316666666666666,34.0,Abba,entity2,entity1
2019-06-18 06:25:00,7.333333333333333,23.0,Abba,entity3,entity1
2019-06-19 07:03:00,10.05,67.0,Abba,entity3,entity2
2019-06-20 07:35:00,8.383333333333333,22.0,Abba,entity3,entity2
2019-06-21 07:25:00,9.55,27.0,Abba,entity2,entity1
2019-06-22 08:04:00,9.75,30.0,Abba,entity2,entity1
2019-06-23 07:39:00,9.533333333333333,21.0,Abba,entity3,entity1
2019-06-24 07:59:00,11.116666666666667,33.0,Abba,entity3,entity1
2019-06-25 06:43:00,10.3,25.0,Abba,entity3,entity1
2019-06-26 07:15:00,10.266666666666667,37.0,Abba,entity3,entity1
2019-06-27 07:37:00,8.883333333333333,24.0,Abba,entity2,entity1
2019-06-28 05:33:00,8.4,45.0,Abba,entity2,entity1
2019-06-29 06:40:00,8.3,50.0,Abba,entity2,entity1
2019-06-30 08:40:00,11.416666666666666,21.0,Abba,entity2,entity2
2019-07-01 06:28:00,7.25,21.0,Abba,entity2,entity1
2019-07-02 08:49:00,12.083333333333334,18.0,Abba,entity2,entity3
2019-07-03 07:23:00,10.033333333333333,31.0,Abba,entity2,entity1
2019-07-04 06:24:00,9.133333333333333,41.0,Abba,entity1,entity1
2019-07-05 06:26:00,8.483333333333334,37.0,Abba,entity2,entity1
2019-07-06 06:10:00,9.4,25.0,Abba,entity2,entity1
2019-07-07 07:49:00,10.633333333333333,21.0,Abba,entity2,entity1
2019-07-08 07:26:00,7.85,78.0,Abba,entity2,entity1
2019-07-09 06:53:00,10.166666666666666,11.0,Abba,entity2,entity1
2019-07-10 07:40:00,11.25,41.0,Abba,entity2,entity3
2019-07-11 07:20:00,11.666666666666666,14.0,Abba,entity2,entity1
2019-07-12 06:13:00,9.25,30.0,Abba,entity2,entity3
2019-07-13 07:32:00,11.15,32.0,Abba,entity3,entity1
2019-07-14 07:42:00,9.95,21.0,Abba,entity2,entity1
2019-07-15 06:35:00,10.95,11.0,Abba,entity2,entity3
2019-07-16 07:13:00,9.733333333333334,49.0,Abba,entity2,entity1
2019-07-17 06:34:00,11.016666666666667,10.0,Abba,entity2,entity3
2019-07-18 07:01:00,9.9,54.0,Abba,entity2,entity2
2019-07-19 07:14:00,11.366666666666667,25.0,Abba,entity3,entity3
2019-07-20 07:21:00,10.25,43.0,Abba,entity3,entity1
2019-07-21 07:04:00,8.916666666666668,40.0,Abba,entity3,entity1
2019-07-22 07:12:00,11.583333333333334,19.0,Abba,entity2,entity1
2019-07-23 07:36:00,10.566666666666666,19.0,Abba,entity3,entity3
2019-07-24 07:18:00,10.766666666666667,16.0,Abba,entity3,entity1
2019-07-25 08:01:00,10.65,13.0,Abba,entity3,entity1
2019-07-26 07:50:00,9.366666666666667,12.0,Abba,entity2,entity2
2019-07-27 07:33:00,7.733333333333333,41.0,Abba,entity3,entity1
2019-07-28 06:36:00,8.75,53.0,Abba,entity3,entity2
2019-07-29 07:22:00,10.316666666666666,39.0,Abba,entity2,entity2
2019-07-30 06:53:00,10.733333333333333,36.0,Abba,entity2,entity1
2019-07-31 06:48:00,10.816666666666666,13.0,Abba,entity2,entity1
2019-08-01 06:31:00,9.516666666666666,11.0,Abba,entity2,entity1
2019-08-02 07:50:00,11.75,49.0,Abba,entity2,entity1
2019-08-03 06:17:00,8.883333333333333,12.0,Abba,entity2,entity1
2019-08-04 07:29:00,10.3,10.0,Abba,entity2,entity1
2019-08-05 06:56:00,11.083333333333334,29.0,Abba,entity3,entity1
2019-08-06 07:26:00,9.733333333333334,27.0,Abba,entity2,entity1
2019-08-07 06:52:00,10.716666666666667,13.0,Abba,entity2,entity3
2019-08-08 04:26:00,8.4,32.0,Abba,entity2,entity1
2019-08-09 07:16:00,8.683333333333334,41.0,Abba,entity2,entity1
2019-08-10 05:54:00,8.783333333333333,27.0,Abba,entity2,entity1
2019-08-11 08:33:00,11.666666666666666,25.0,Abba,entity2,entity2
2019-08-12 06:37:00,10.766666666666667,18.0,Abba,entity2,entity1
2019-08-13 03:42:00,7.866666666666666,22.0,Abba,entity2,entity1
2019-08-14 06:37:00,11.116666666666667,22.0,Abba,entity2,entity1
2019-08-15 06:51:00,10.716666666666667,29.0,Abba,entity3,entity2
2019-08-16 07:11:00,11.283333333333333,31.0,Abba,entity2,entity1
2019-08-17 07:32:00,10.133333333333333,15.0,Abba,entity3,entity1
2019-08-18 06:31:00,8.066666666666666,22.0,Abba,entity3,entity1
2019-08-19 08:00:00,9.533333333333333,29.0,Abba,entity2,entity1
2019-08-20 07:33:00,9.933333333333334,22.0,Abba,entity2,entity1
2019-08-21 07:54:00,10.483333333333333,23.0,Abba,entity2,entity1
2019-08-22 07:27:00,8.333333333333332,43.0,Abba,entity2,entity1
2019-08-23 06:50:00,10.066666666666666,7.0,Abba,entity2,entity1
2019-09-21 07:25:00,9.316666666666666,31.0,Abba,entity1,entity1
2019-09-22 07:33:00,10.283333333333333,33.0,Abba,entity2,entity1
2019-09-23 07:15:00,10.016666666666667,28.0,Abba,entity3,entity1
2019-09-24 06:46:00,10.683333333333334,26.0,Abba,entity2,entity1
2019-09-25 06:48:00,10.683333333333334,35.0,Abba,entity2,entity1
2019-09-26 07:04:00,9.45,48.0,Abba,entity3,entity1
2019-09-27 03:57:00,8.233333333333334,12.0,Abba,entity3,entity1
2019-09-28 07:13:00,11.366666666666667,26.0,Abba,entity2,entity1
2019-09-29 06:54:00,9.216666666666667,23.0,Abba,entity2,entity1
2019-09-30 03:46:00,6.616666666666666,48.0,Abba,entity3,entity1
2019-10-01 07:26:00,11.25,26.0,Abba,entity3,entity1
2019-10-02 07:22:00,10.3,14.0,Abba,entity2,entity1
2019-10-03 07:36:00,11.25,19.0,Abba,entity2,entity1
2019-10-04 07:36:00,9.933333333333334,47.0,Abba,entity2,entity1
2019-10-05 06:58:00,9.1,21.0,Abba,entity2,entity1
2019-10-06 08:13:00,9.766666666666666,23.0,Abba,entity2,entity1
2019-10-07 07:51:00,11.833333333333334,35.0,Abba,entity2,entity1
2019-10-08 07:41:00,11.516666666666667,10.0,Abba,entity3,entity1
2019-10-09 07:43:00,9.866666666666667,20.0,Abba,entity3,entity1
2019-10-10 08:30:00,12.333333333333334,15.0,Abba,entity2,entity1
2019-10-11 07:46:00,11.3,23.0,Abba,entity2,entity1
2019-10-12 06:48:00,9.066666666666666,20.0,Abba,entity3,entity1
2019-10-13 06:21:00,7.633333333333334,44.0,Abba,entity3,entity1
2019-10-14 07:12:00,11.55,11.0,Abba,entity3,entity1
2019-10-15 07:55:00,11.866666666666667,34.0,Abba,entity3,entity1
